ProductID,ProductName,Description
189,Samsung Galaxy S23 256GB ,"storage:256;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy S23;dimensions:146.3 x 70.9 x 7.6 mm (5.76 x 2.79 x 0.30 in);display_size:6.1;display_resolution:1080 x 2340;os:Android 13, up to 4 major Android upgrades, One UI 6.1.1;battery:3900;video:8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, 1080p@960fps, HDR10+, stereo sound rec., gyro-EIS;chipset:Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm);cpu:Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510);gpu:Adreno 740;ppi_density:425"
190,Samsung Galaxy S23 512GB ,"storage:512;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy S23;dimensions:146.3 x 70.9 x 7.6 mm (5.76 x 2.79 x 0.30 in);display_size:6.1;display_resolution:1080 x 2340;os:Android 13, up to 4 major Android upgrades, One UI 6.1.1;battery:3900;video:8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, 1080p@960fps, HDR10+, stereo sound rec., gyro-EIS;chipset:Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm);cpu:Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510);gpu:Adreno 740;ppi_density:425"
191,Samsung Galaxy S23+ 512GB ,"storage:512;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy S23+;dimensions:157.8 x 76.2 x 7.6 mm (6.21 x 3.00 x 0.30 in);display_size:6.6;display_resolution:1080 x 2340;os:Android 13, up to 4 major Android upgrades, One UI 6.1.1;battery:4700;video:8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, 1080p@960fps, HDR10+, stereo sound rec., gyro-EIS;chipset:Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm);cpu:Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510);gpu:Adreno 740;ppi_density:393"
192,Samsung Galaxy S23+ 512GB ,"storage:512;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy S23+;dimensions:157.8 x 76.2 x 7.6 mm (6.21 x 3.00 x 0.30 in);display_size:6.6;display_resolution:1080 x 2340;os:Android 13, up to 4 major Android upgrades, One UI 6.1.1;battery:4700;video:8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, 1080p@960fps, HDR10+, stereo sound rec., gyro-EIS;chipset:Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm);cpu:Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510);gpu:Adreno 740;ppi_density:393"
193,Samsung Galaxy S23+ 512GB ,"storage:512;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy S23+;dimensions:157.8 x 76.2 x 7.6 mm (6.21 x 3.00 x 0.30 in);display_size:6.6;display_resolution:1080 x 2340;os:Android 13, up to 4 major Android upgrades, One UI 6.1.1;battery:4700;video:8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, 1080p@960fps, HDR10+, stereo sound rec., gyro-EIS;chipset:Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm);cpu:Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510);gpu:Adreno 740;ppi_density:393"
194,Samsung Galaxy A34 128GB ,"storage:128;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy A34;dimensions:161.3 x 78.1 x 8.2 mm (6.35 x 3.07 x 0.32 in);display_size:6.6;display_resolution:1080 x 2340;os:Android 13, up to 4 major Android upgrades, One UI 6.1;battery:5000;video:4K@30fps, 1080p@30/60fps, 720p@480fps;chipset:Mediatek Dimensity 1080 (6 nm);cpu:Octa-core (2x2.6 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55);gpu:Mali-G68 MC4;ppi_density:390"
195,Samsung Galaxy S23 Ultra 256GB ,"storage:256;ram:12;phone_brand:samsung;phone_model:Samsung Galaxy S23 Ultra;dimensions:163.4 x 78.1 x 8.9 mm (6.43 x 3.07 x 0.35 in);display_size:6.8;display_resolution:1440 x 3088;os:Android 13, up to 4 major Android upgrades, One UI 6.1.1;battery:5000;video:8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, 1080p@960fps, HDR10+, stereo sound rec., gyro-EIS;chipset:Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm);cpu:Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510);gpu:Adreno 740;ppi_density:500"
196,Samsung Galaxy S23 Ultra 512GB ,"storage:512;ram:12;phone_brand:samsung;phone_model:Samsung Galaxy S23 Ultra;dimensions:163.4 x 78.1 x 8.9 mm (6.43 x 3.07 x 0.35 in);display_size:6.8;display_resolution:1440 x 3088;os:Android 13, up to 4 major Android upgrades, One UI 6.1.1;battery:5000;video:8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, 1080p@960fps, HDR10+, stereo sound rec., gyro-EIS;chipset:Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm);cpu:Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510);gpu:Adreno 740;ppi_density:500"
197,Samsung Galaxy S23 Ultra 1000GB ,"storage:1000;ram:12;phone_brand:samsung;phone_model:Samsung Galaxy S23 Ultra;dimensions:163.4 x 78.1 x 8.9 mm (6.43 x 3.07 x 0.35 in);display_size:6.8;display_resolution:1440 x 3088;os:Android 13, up to 4 major Android upgrades, One UI 6.1.1;battery:5000;video:8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, 1080p@960fps, HDR10+, stereo sound rec., gyro-EIS;chipset:Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm);cpu:Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510);gpu:Adreno 740;ppi_density:500"
198,Samsung Galaxy S23 Ultra 256GB ,"storage:256;ram:12;phone_brand:samsung;phone_model:Samsung Galaxy S23 Ultra;dimensions:163.4 x 78.1 x 8.9 mm (6.43 x 3.07 x 0.35 in);display_size:6.8;display_resolution:1440 x 3088;os:Android 13, up to 4 major Android upgrades, One UI 6.1.1;battery:5000;video:8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, 1080p@960fps, HDR10+, stereo sound rec., gyro-EIS;chipset:Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm);cpu:Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510);gpu:Adreno 740;ppi_density:500"
199,Samsung Galaxy A54 128GB ,"storage:128;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy A54;dimensions:158.2 x 76.7 x 8.2 mm (6.23 x 3.02 x 0.32 in);display_size:6.4;display_resolution:1080 x 2340;os:Android 13, up to 4 major Android upgrades, One UI 6.1;battery:5000;video:4K@30fps, 1080p@30/60fps, 720p@480fps, gyro-EIS;chipset:Exynos 1380 (5 nm);cpu:Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55);gpu:Mali-G68 MP5;ppi_density:403"
200,Samsung Galaxy A15 5G 256GB ,"storage:256;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy A15 5G;dimensions:160.1 x 76.8 x 8.4 mm (6.30 x 3.02 x 0.33 in);display_size:6.5;display_resolution:1080 x 2340;os:Android 14, up to 3 major Android upgrades, One UI 6.1;battery:5000;video:1080p@30fps, gyro-EIS;chipset:Mediatek Dimensity 6100+ (6 nm);cpu:Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55);gpu:Mali-G57 MC2;ppi_density:396"
201,Samsung Galaxy A54 256GB ,"storage:256;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy A54;dimensions:158.2 x 76.7 x 8.2 mm (6.23 x 3.02 x 0.32 in);display_size:6.4;display_resolution:1080 x 2340;os:Android 13, up to 4 major Android upgrades, One UI 6.1;battery:5000;video:4K@30fps, 1080p@30/60fps, 720p@480fps, gyro-EIS;chipset:Exynos 1380 (5 nm);cpu:Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55);gpu:Mali-G68 MP5;ppi_density:403"
202,Samsung Galaxy A15 5G 128GB ,"storage:128;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy A15 5G;dimensions:160.1 x 76.8 x 8.4 mm (6.30 x 3.02 x 0.33 in);display_size:6.5;display_resolution:1080 x 2340;os:Android 14, up to 3 major Android upgrades, One UI 6.1;battery:5000;video:1080p@30fps, gyro-EIS;chipset:Mediatek Dimensity 6100+ (6 nm);cpu:Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55);gpu:Mali-G57 MC2;ppi_density:396"
203,Samsung Galaxy A25 256GB ,"storage:256;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy A25;dimensions:161 x 76.5 x 8.3 mm (6.34 x 3.01 x 0.33 in);display_size:6.5;display_resolution:1080 x 2340;os:Android 14, up to 4 major Android upgrades, One UI 6.1;battery:5000;video:4K@30fps, 1080p@30fps, gyro-EIS;chipset:Exynos 1280 (5 nm);cpu:Octa-core (2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55);gpu:Mali-G68;ppi_density:396"
204,Samsung Galaxy A15 128GB ,"storage:128;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy A15;dimensions:160.1 x 76.8 x 8.4 mm (6.30 x 3.02 x 0.33 in);display_size:6.5;display_resolution:1080 x 2340;os:Android 14, up to 3 major Android upgrades, One UI 6.1;battery:5000;video:1080p@30fps;chipset:Mediatek Helio G99 (6 nm);cpu:Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55);gpu:Mali-G57 MC2;ppi_density:396"
205,Samsung Galaxy A55 256GB ,"storage:256;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy A55;dimensions:161.1 x 77.4 x 8.2 mm (6.34 x 3.05 x 0.32 in);display_size:6.6;display_resolution:1080 x 2340;os:Android 14, up to 4 major Android upgrades, One UI 6.1;battery:5000;video:4K@30fps, 1080p@30/60fps, gyro-EIS;chipset:Exynos 1480 (4 nm);cpu:Octa-core (4x2.75 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55);gpu:Xclipse 530;ppi_density:390"
206,Samsung Galaxy A55 256GB ,"storage:256;ram:12;phone_brand:samsung;phone_model:Samsung Galaxy A55;dimensions:161.1 x 77.4 x 8.2 mm (6.34 x 3.05 x 0.32 in);display_size:6.6;display_resolution:1080 x 2340;os:Android 14, up to 4 major Android upgrades, One UI 6.1;battery:5000;video:4K@30fps, 1080p@30/60fps, gyro-EIS;chipset:Exynos 1480 (4 nm);cpu:Octa-core (4x2.75 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55);gpu:Xclipse 530;ppi_density:390"
207,Samsung Galaxy S24 256GB ,"storage:256;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy S24;dimensions:147 x 70.6 x 7.6 mm (5.79 x 2.78 x 0.30 in);display_size:6.2;display_resolution:1080 x 2340;os:Android 14, up to 7 major Android upgrades, One UI 6.1.1;battery:4000;video:8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, HDR10+, stereo sound rec., gyro-EIS;chipset:Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - USA/Canada/China;cpu:8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520);gpu:Adreno 750 (1 GHz) - USA/Canada/China;ppi_density:416"
208,Samsung Galaxy S24 256GB ,"storage:256;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy S24;dimensions:147 x 70.6 x 7.6 mm (5.79 x 2.78 x 0.30 in);display_size:6.2;display_resolution:1080 x 2340;os:Android 14, up to 7 major Android upgrades, One UI 6.1.1;battery:4000;video:8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, HDR10+, stereo sound rec., gyro-EIS;chipset:Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - USA/Canada/China;cpu:8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520);gpu:Adreno 750 (1 GHz) - USA/Canada/China;ppi_density:416"
209,Samsung Galaxy S24 512GB ,"storage:512;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy S24;dimensions:147 x 70.6 x 7.6 mm (5.79 x 2.78 x 0.30 in);display_size:6.2;display_resolution:1080 x 2340;os:Android 14, up to 7 major Android upgrades, One UI 6.1.1;battery:4000;video:8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, HDR10+, stereo sound rec., gyro-EIS;chipset:Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - USA/Canada/China;cpu:8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520);gpu:Adreno 750 (1 GHz) - USA/Canada/China;ppi_density:416"
210,Samsung Galaxy S24 256GB ,"storage:256;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy S24;dimensions:147 x 70.6 x 7.6 mm (5.79 x 2.78 x 0.30 in);display_size:6.2;display_resolution:1080 x 2340;os:Android 14, up to 7 major Android upgrades, One UI 6.1.1;battery:4000;video:8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, HDR10+, stereo sound rec., gyro-EIS;chipset:Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - USA/Canada/China;cpu:8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520);gpu:Adreno 750 (1 GHz) - USA/Canada/China;ppi_density:416"
211,Samsung Galaxy Z Flip6 512GB ,"storage:512;ram:12;phone_brand:samsung;phone_model:Samsung Galaxy Z Flip6;dimensions:Unfolded: 165.1 x 71.9 x 6.9 mm;display_size:6.7;display_resolution:1080 x 2640;os:Android 14, One UI 6.1.1;battery:4000;video:4K@30/60fps, 1080p@60/120/240fps, 720p@960fps, HDR10+;chipset:Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm);cpu:8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520);gpu:Adreno 750 (1 GHz);ppi_density:426"
212,Samsung Galaxy Z Flip6 512GB ,"storage:512;ram:12;phone_brand:samsung;phone_model:Samsung Galaxy Z Flip6;dimensions:Unfolded: 165.1 x 71.9 x 6.9 mm;display_size:6.7;display_resolution:1080 x 2640;os:Android 14, One UI 6.1.1;battery:4000;video:4K@30/60fps, 1080p@60/120/240fps, 720p@960fps, HDR10+;chipset:Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm);cpu:8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520);gpu:Adreno 750 (1 GHz);ppi_density:426"
213,Samsung Galaxy Z Fold6 512GB ,"storage:512;ram:12;phone_brand:samsung;phone_model:Samsung Galaxy Z Fold6;dimensions:Unfolded: 153.5 x 132.6 x 5.6 mm;display_size:7.6;display_resolution:1856 x 2160;os:Android 14, up to 4 major Android upgrades, One UI 6.1.1;battery:4400;video:8K@30fps, 4K@60fps, 1080p@60/120/240fps (gyro-EIS), 720p@960fps (gyro-EIS), HDR10+;chipset:Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm);cpu:8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520);gpu:Adreno 750 (1 GHz);ppi_density:374"
214,Samsung Galaxy Z Fold6 512GB ,"storage:512;ram:12;phone_brand:samsung;phone_model:Samsung Galaxy Z Fold6;dimensions:Unfolded: 153.5 x 132.6 x 5.6 mm;display_size:7.6;display_resolution:1856 x 2160;os:Android 14, up to 4 major Android upgrades, One UI 6.1.1;battery:4400;video:8K@30fps, 4K@60fps, 1080p@60/120/240fps (gyro-EIS), 720p@960fps (gyro-EIS), HDR10+;chipset:Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm);cpu:8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520);gpu:Adreno 750 (1 GHz);ppi_density:374"
215,Samsung Galaxy A06 128GB ,"storage:128;ram:6;phone_brand:samsung;phone_model:Samsung Galaxy A06;dimensions:167.3 x 77.3 x 8 mm (6.59 x 3.04 x 0.31 in);display_size:6.7;display_resolution:720 x 1600;os:Android 14, up to 2 major Android upgrades;battery:5000;video:1080p@30/60fps;chipset:Mediatek Helio G85 (12 nm);cpu:Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55);gpu:Mali-G52 MC2;ppi_density:262"
216,Samsung Galaxy S24 FE 256GB ,"storage:256;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy S24 FE;dimensions:162 x 77.3 x 8 mm (6.38 x 3.04 x 0.31 in);display_size:6.7;display_resolution:1080 x 2340;os:Android 14, One UI 6.1;battery:4700;video:8K@30fps, 4K@30/60/120fps, 1080p@30/60/120/240fps, 720p@960fps;chipset:Exynos 2400e (4 nm);cpu:10-core (1x3.1 GHz + 2x2.9 GHz + 3x2.6 GHz + 4x1.95 GHz);gpu:Xclipse 940;ppi_density:385"
217,Samsung Galaxy S24 FE 512GB ,"storage:512;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy S24 FE;dimensions:162 x 77.3 x 8 mm (6.38 x 3.04 x 0.31 in);display_size:6.7;display_resolution:1080 x 2340;os:Android 14, One UI 6.1;battery:4700;video:8K@30fps, 4K@30/60/120fps, 1080p@30/60/120/240fps, 720p@960fps;chipset:Exynos 2400e (4 nm);cpu:10-core (1x3.1 GHz + 2x2.9 GHz + 3x2.6 GHz + 4x1.95 GHz);gpu:Xclipse 940;ppi_density:385"
218,Samsung Galaxy S24 FE 256GB ,"storage:256;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy S24 FE;dimensions:162 x 77.3 x 8 mm (6.38 x 3.04 x 0.31 in);display_size:6.7;display_resolution:1080 x 2340;os:Android 14, One UI 6.1;battery:4700;video:8K@30fps, 4K@30/60/120fps, 1080p@30/60/120/240fps, 720p@960fps;chipset:Exynos 2400e (4 nm);cpu:10-core (1x3.1 GHz + 2x2.9 GHz + 3x2.6 GHz + 4x1.95 GHz);gpu:Xclipse 940;ppi_density:385"
219,Samsung Galaxy S24 FE 512GB ,"storage:512;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy S24 FE;dimensions:162 x 77.3 x 8 mm (6.38 x 3.04 x 0.31 in);display_size:6.7;display_resolution:1080 x 2340;os:Android 14, One UI 6.1;battery:4700;video:8K@30fps, 4K@30/60/120fps, 1080p@30/60/120/240fps, 720p@960fps;chipset:Exynos 2400e (4 nm);cpu:10-core (1x3.1 GHz + 2x2.9 GHz + 3x2.6 GHz + 4x1.95 GHz);gpu:Xclipse 940;ppi_density:385"
220,Samsung Galaxy A25 256GB ,"storage:256;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy A25;dimensions:161 x 76.5 x 8.3 mm (6.34 x 3.01 x 0.33 in);display_size:6.5;display_resolution:1080 x 2340;os:Android 14, up to 4 major Android upgrades, One UI 6.1;battery:5000;video:4K@30fps, 1080p@30fps, gyro-EIS;chipset:Exynos 1280 (5 nm);cpu:Octa-core (2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55);gpu:Mali-G68;ppi_density:396"
221,Samsung Galaxy A15 5G 128GB ,"storage:128;ram:6;phone_brand:samsung;phone_model:Samsung Galaxy A15 5G;dimensions:160.1 x 76.8 x 8.4 mm (6.30 x 3.02 x 0.33 in);display_size:6.5;display_resolution:1080 x 2340;os:Android 14, up to 3 major Android upgrades, One UI 6.1;battery:5000;video:1080p@30fps, gyro-EIS;chipset:Mediatek Dimensity 6100+ (6 nm);cpu:Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55);gpu:Mali-G57 MC2;ppi_density:396"
222,Samsung Galaxy A24 4G 128GB ,"storage:128;ram:6;phone_brand:samsung;phone_model:Samsung Galaxy A24 4G;dimensions:162.1 x 77.6 x 8.3 mm (6.38 x 3.06 x 0.33 in);display_size:6.5;display_resolution:1080 x 2340;os:Android 13, up to 4 major Android upgrades, One UI 6;battery:5000;video:1080p@30fps, gyro-EIS;chipset:Mediatek Helio G99 (6 nm);cpu:Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55);gpu:Mali-G57 MC2;ppi_density:396"
223,Samsung Galaxy S24 512GB ,"storage:512;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy S24;dimensions:147 x 70.6 x 7.6 mm (5.79 x 2.78 x 0.30 in);display_size:6.2;display_resolution:1080 x 2340;os:Android 14, up to 7 major Android upgrades, One UI 6.1.1;battery:4000;video:8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, HDR10+, stereo sound rec., gyro-EIS;chipset:Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - USA/Canada/China;cpu:8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520);gpu:Adreno 750 (1 GHz) - USA/Canada/China;ppi_density:416"
224,Samsung Galaxy A35 128GB ,"storage:128;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy A35;dimensions:161.7 x 78 x 8.2 mm (6.37 x 3.07 x 0.32 in);display_size:6.6;display_resolution:1080 x 2340;os:Android 14, up to 4 major Android upgrades, One UI 6.1;battery:5000;video:4K@30fps, 1080p@30/60fps, gyro-EIS;chipset:Exynos 1380 (5 nm);cpu:Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55);gpu:Mali-G68 MP5;ppi_density:390"
225,Samsung Galaxy Z Fold5 512GB ,"storage:512;ram:12;phone_brand:samsung;phone_model:Samsung Galaxy Z Fold5;dimensions:Unfolded: 154.9 x 129.9 x 6.1 mm;display_size:7.6;display_resolution:1812 x 2176;os:Android 13, up to 4 major Android upgrades, One UI 6.1.1;battery:4400;video:8K@30fps, 4K@60fps, 1080p@60/240fps (gyro-EIS), 720p@960fps (gyro-EIS), HDR10+;chipset:Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm);cpu:Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510);gpu:Adreno 740;ppi_density:373"
226,Samsung Galaxy Z Fold5 512GB ,"storage:512;ram:12;phone_brand:samsung;phone_model:Samsung Galaxy Z Fold5;dimensions:Unfolded: 154.9 x 129.9 x 6.1 mm;display_size:7.6;display_resolution:1812 x 2176;os:Android 13, up to 4 major Android upgrades, One UI 6.1.1;battery:4400;video:8K@30fps, 4K@60fps, 1080p@60/240fps (gyro-EIS), 720p@960fps (gyro-EIS), HDR10+;chipset:Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm);cpu:Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510);gpu:Adreno 740;ppi_density:373"
227,Samsung Galaxy A35 128GB ,"storage:128;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy A35;dimensions:161.7 x 78 x 8.2 mm (6.37 x 3.07 x 0.32 in);display_size:6.6;display_resolution:1080 x 2340;os:Android 14, up to 4 major Android upgrades, One UI 6.1;battery:5000;video:4K@30fps, 1080p@30/60fps, gyro-EIS;chipset:Exynos 1380 (5 nm);cpu:Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55);gpu:Mali-G68 MP5;ppi_density:390"
228,Samsung Galaxy A35 256GB ,"storage:256;ram:8;phone_brand:samsung;phone_model:Samsung Galaxy A35;dimensions:161.7 x 78 x 8.2 mm (6.37 x 3.07 x 0.32 in);display_size:6.6;display_resolution:1080 x 2340;os:Android 14, up to 4 major Android upgrades, One UI 6.1;battery:5000;video:4K@30fps, 1080p@30/60fps, gyro-EIS;chipset:Exynos 1380 (5 nm);cpu:Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55);gpu:Mali-G68 MP5;ppi_density:390"
229,Samsung Galaxy S24+ 512GB ,"storage:512;ram:12;phone_brand:samsung;phone_model:Samsung Galaxy S24+;dimensions:158.5 x 75.9 x 7.7 mm (6.24 x 2.99 x 0.30 in);display_size:6.7;display_resolution:1440 x 3120;os:Android 14, up to 7 major Android upgrades, One UI 6.1.1;battery:4900;video:8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, HDR10+, stereo sound rec., gyro-EIS;chipset:Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - USA/Canada/China;cpu:8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520);gpu:Adreno 750 (1 GHz) - USA/Canada/China;ppi_density:513"
230,Samsung Galaxy S24+ 512GB ,"storage:512;ram:12;phone_brand:samsung;phone_model:Samsung Galaxy S24+;dimensions:158.5 x 75.9 x 7.7 mm (6.24 x 2.99 x 0.30 in);display_size:6.7;display_resolution:1440 x 3120;os:Android 14, up to 7 major Android upgrades, One UI 6.1.1;battery:4900;video:8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, HDR10+, stereo sound rec., gyro-EIS;chipset:Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - USA/Canada/China;cpu:8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520);gpu:Adreno 750 (1 GHz) - USA/Canada/China;ppi_density:513"
231,Samsung Galaxy S24 Ultra 512GB ,"storage:512;ram:12;phone_brand:samsung;phone_model:Samsung Galaxy S24 Ultra;dimensions:162.3 x 79 x 8.6 mm (6.39 x 3.11 x 0.34 in);display_size:6.8;display_resolution:1440 x 3120;os:Android 14, up to 7 major Android upgrades, One UI 6.1.1;battery:5000;video:8K@24/30fps, 4K@30/60/120fps, 1080p@30/60/240fps, HDR10+, stereo sound rec., gyro-EIS;chipset:Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm);cpu:8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520);gpu:Adreno 750 (1 GHz);ppi_density:505"
